reviews,reviewers,date_reviews,rating,course_id
I'm almost done with the course and really enjoyed everything so far. However please do invest some time to update the course for Python 3. Professor is great and really holds you by the hand; exactly the kind of teaching I needed.,By Adam D,"Nov 03, 2016",4,python
"Great primer for understanding the very basics of Python. You won't be able to make too much fancy stuff after this, but it's a stepping stone to great things.Dr. Chuck is a great teacher and the exercises are challenging and fun. ",By Alexander M S W,"Apr 24, 2016",4,python
"Great intro course. Started off a little slow, but found the final assignment relatively challenging. had some prior Python background and was able to finish this course in 3 weeks. moving on to the next course in the sequence.",By Kent B,"Nov 27, 2016",4,python
Well structured course with nice-to-know backround information about hardware. The bonus material (interviews with some of the people who had great impact on programming) is fun to watch and shares the spirit of open source.,By Nico B,"Sep 14, 2016",4,python
"Easy to follow. The videos tie back to the book, this gives you the option of digesting the information on multiple ways.Pace could be a bit faster, but this program is flexible so you can complete it earlier if you want to.",By Will W,"Mar 21, 2016",4,python
"Its good for someone not from an IT or CS background as it covers basics, but otherwise its too basic.I loved the course as this is first time I'm actually trying to study online else I generally preferred physical books.",By Amit P,"Nov 07, 2016",4,python
"This course is a little boring for someone who has learned C or Java or any language before, however, it is really a good one for beginners, whether you love Python or just want to learn programming through one language.",By Bryan R,"May 09, 2016",4,python
"The first python lesson I have finished. It is quite simple.  The certified fee is too expensive comparing the information in the class.  Anyway, I like this class and the teacher. It is a quite good journey till now.",By 范连城,"Feb 02, 2016",4,python
"For these who major in computer science in university, this course can be kind of easy. But it's really acceptable for those who have no experience with programming. It can be a good way to get started with Python.
",By dream_fly,"Jul 20, 2016",4,python
"Thank you very much for the course. It was interesting and useful but, to my mind, there were too many repeated explanations of the same things (even for me, a person who has never done anything like programming).",By Kseniia A,"Oct 01, 2016",4,python
"O curso é muito bom, porem poderia ter um novo tópico para mostrar as diferenças entre o python 2 e 3 do que foi aprendido assim, ficaria mais fácil para quem deseja interpolar entre as duas versões da linguagem.",By Thiago R d P,"Sep 06, 2016",4,python
"Course is really nice, interactive and informative.It would have been really nice if this course include some bigger project which require all the things that have been taught in one problem to accomplish it. ",By Alok  K D,"Mar 12, 2016",4,python
"The lectures are very good. But the Discussion forum became a ""hidden question - mistic answer"" panel lately. Could we get some non-scored assignments to discuss them openly with mentors and to learn more ? ",By lidia,"May 19, 2016",4,python
